      Target    Comparison                          Layer     Distance
3158      o3   o8_t2_ap_d2         GoogLeNet_pool3/3x3_s2   399.783295
3159      o3   o8_t2_ap_d2  GoogLeNet_inception_4c/output    80.218056
3160      o3   o8_t2_ap_d2  GoogLeNet_inception_3b/output   127.205505
3161      o3   o8_t2_ap_d2         GoogLeNet_pool5/7x7_s1     0.670136
3162      o3   o8_t2_ap_d2  GoogLeNet_inception_4a/output   122.036827
3163      o3   o8_t2_ap_d2  GoogLeNet_inception_4b/output    97.232231
3164      o3   o8_t2_ap_d2          GoogLeNet_pool1/norm1   339.154541
3165      o3   o8_t2_ap_d2  GoogLeNet_inception_4d/output    29.288065
3166      o3   o8_t2_ap_d2  GoogLeNet_inception_4e/output     7.597301
3167      o3   o8_t2_ap_d2                 GoogLeNet_prob     0.000127
3168      o3   o9_t2_ap_d2  GoogLeNet_inception_5b/output     1.944903
3169      o3   o9_t2_ap_d2          GoogLeNet_conv2/norm2   103.809616
3170      o3   o9_t2_ap_d2  GoogLeNet_inception_3a/output   589.471313
3171      o3   o9_t2_ap_d2         GoogLeNet_pool4/3x3_s2    16.360559
3172      o3   o9_t2_ap_d2  GoogLeNet_inception_5a/output     9.972934
3173      o3   o9_t2_ap_d2     GoogLeNet_loss3/classifier     1.237466
3174      o3   o9_t2_ap_d2         GoogLeNet_pool3/3x3_s2   251.062012
3175      o3   o9_t2_ap_d2  GoogLeNet_inception_4c/output    51.071983
3176      o3   o9_t2_ap_d2  GoogLeNet_inception_3b/output    80.247139
3177      o3   o9_t2_ap_d2         GoogLeNet_pool5/7x7_s1     0.514015
3178      o3   o9_t2_ap_d2  GoogLeNet_inception_4a/output    89.883469
3179      o3   o9_t2_ap_d2  GoogLeNet_inception_4b/output    63.489731
3180      o3   o9_t2_ap_d2          GoogLeNet_pool1/norm1   216.829300
3181      o3   o9_t2_ap_d2  GoogLeNet_inception_4d/output    19.734892
3182      o3   o9_t2_ap_d2  GoogLeNet_inception_4e/output     6.225513
3183      o3   o9_t2_ap_d2                 GoogLeNet_prob     0.000466
3184      o3  o10_t2_ap_d2  GoogLeNet_inception_5b/output     4.342232
3185      o3  o10_t2_ap_d2          GoogLeNet_conv2/norm2   264.131958
3186      o3  o10_t2_ap_d2  GoogLeNet_inception_3a/output  1444.010376
3187      o3  o10_t2_ap_d2         GoogLeNet_pool4/3x3_s2    38.173019
3188      o3  o10_t2_ap_d2  GoogLeNet_inception_5a/output    25.173866
3189      o3  o10_t2_ap_d2     GoogLeNet_loss3/classifier     2.339623
3190      o3  o10_t2_ap_d2         GoogLeNet_pool3/3x3_s2   613.040344
3191      o3  o10_t2_ap_d2  GoogLeNet_inception_4c/output   126.641006
3192      o3  o10_t2_ap_d2  GoogLeNet_inception_3b/output   182.454208
3193      o3  o10_t2_ap_d2         GoogLeNet_pool5/7x7_s1     1.090536
3194      o3  o10_t2_ap_d2  GoogLeNet_inception_4a/output   196.765060
3195      o3  o10_t2_ap_d2  GoogLeNet_inception_4b/output   160.821808
3196      o3  o10_t2_ap_d2          GoogLeNet_pool1/norm1   708.794067
3197      o3  o10_t2_ap_d2  GoogLeNet_inception_4d/output    49.322182
3198      o3  o10_t2_ap_d2  GoogLeNet_inception_4e/output    13.915062
3199      o3  o10_t2_ap_d2                 GoogLeNet_prob     0.000456
3200      o3   o1_t2_mf_d1  GoogLeNet_inception_5b/output     3.233278
3201      o3   o1_t2_mf_d1          GoogLeNet_conv2/norm2   298.168762
3202      o3   o1_t2_mf_d1  GoogLeNet_inception_3a/output  1721.265747
3203      o3   o1_t2_mf_d1         GoogLeNet_pool4/3x3_s2    39.791225
3204      o3   o1_t2_mf_d1  GoogLeNet_inception_5a/output    22.025215
3205      o3   o1_t2_mf_d1     GoogLeNet_loss3/classifier     1.668431
3206      o3   o1_t2_mf_d1         GoogLeNet_pool3/3x3_s2   751.483521
3207      o3   o1_t2_mf_d1  GoogLeNet_inception_4c/output   150.530869
3208      o3   o1_t2_mf_d1  GoogLeNet_inception_3b/output   220.723145
3209      o3   o1_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.860451
3210      o3   o1_t2_mf_d1  GoogLeNet_inception_4a/output   224.548416
3211      o3   o1_t2_mf_d1  GoogLeNet_inception_4b/output   188.232803
3212      o3   o1_t2_mf_d1          GoogLeNet_pool1/norm1   768.261780
3213      o3   o1_t2_mf_d1  GoogLeNet_inception_4d/output    55.574554
3214      o3   o1_t2_mf_d1  GoogLeNet_inception_4e/output    15.434547
3215      o3   o1_t2_mf_d1                 GoogLeNet_prob     0.000161
3216      o3   o2_t2_mf_d1  GoogLeNet_inception_5b/output     2.980361
3217      o3   o2_t2_mf_d1          GoogLeNet_conv2/norm2   201.770294
3218      o3   o2_t2_mf_d1  GoogLeNet_inception_3a/output  1139.723877
3219      o3   o2_t2_mf_d1         GoogLeNet_pool4/3x3_s2    23.119852
3220      o3   o2_t2_mf_d1  GoogLeNet_inception_5a/output    12.670393
3221      o3   o2_t2_mf_d1     GoogLeNet_loss3/classifier     2.083616
3222      o3   o2_t2_mf_d1         GoogLeNet_pool3/3x3_s2   496.563019
3223      o3   o2_t2_mf_d1  GoogLeNet_inception_4c/output   104.063774
3224      o3   o2_t2_mf_d1  GoogLeNet_inception_3b/output   148.960358
3225      o3   o2_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.919944
3226      o3   o2_t2_mf_d1  GoogLeNet_inception_4a/output   159.787003
3227      o3   o2_t2_mf_d1  GoogLeNet_inception_4b/output   130.218109
3228      o3   o2_t2_mf_d1          GoogLeNet_pool1/norm1   444.377197
3229      o3   o2_t2_mf_d1  GoogLeNet_inception_4d/output    34.162060
3230      o3   o2_t2_mf_d1  GoogLeNet_inception_4e/output     8.792138
3231      o3   o2_t2_mf_d1                 GoogLeNet_prob     0.000165
3232      o3   o3_t2_mf_d1  GoogLeNet_inception_5b/output     2.021555
3233      o3   o3_t2_mf_d1          GoogLeNet_conv2/norm2   130.340851
3234      o3   o3_t2_mf_d1  GoogLeNet_inception_3a/output   688.406738
3235      o3   o3_t2_mf_d1         GoogLeNet_pool4/3x3_s2    15.906553
3236      o3   o3_t2_mf_d1  GoogLeNet_inception_5a/output     8.432477
3237      o3   o3_t2_mf_d1     GoogLeNet_loss3/classifier     0.967115
3238      o3   o3_t2_mf_d1         GoogLeNet_pool3/3x3_s2   300.654877
3239      o3   o3_t2_mf_d1  GoogLeNet_inception_4c/output    62.603123
3240      o3   o3_t2_mf_d1  GoogLeNet_inception_3b/output   101.650513
3241      o3   o3_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.453149
3242      o3   o3_t2_mf_d1  GoogLeNet_inception_4a/output   100.954552
3243      o3   o3_t2_mf_d1  GoogLeNet_inception_4b/output    78.634872
3244      o3   o3_t2_mf_d1          GoogLeNet_pool1/norm1   250.211731
3245      o3   o3_t2_mf_d1  GoogLeNet_inception_4d/output    24.447233
3246      o3   o3_t2_mf_d1  GoogLeNet_inception_4e/output     6.202542
3247      o3   o3_t2_mf_d1                 GoogLeNet_prob     0.000155
3248      o3   o4_t2_mf_d1  GoogLeNet_inception_5b/output     3.712781
3249      o3   o4_t2_mf_d1          GoogLeNet_conv2/norm2   180.387787
3250      o3   o4_t2_mf_d1  GoogLeNet_inception_3a/output   977.040100
3251      o3   o4_t2_mf_d1         GoogLeNet_pool4/3x3_s2    24.462427
3252      o3   o4_t2_mf_d1  GoogLeNet_inception_5a/output    14.273019
3253      o3   o4_t2_mf_d1     GoogLeNet_loss3/classifier     1.962426
3254      o3   o4_t2_mf_d1         GoogLeNet_pool3/3x3_s2   422.443695
3255      o3   o4_t2_mf_d1  GoogLeNet_inception_4c/output    89.788124
3256      o3   o4_t2_mf_d1  GoogLeNet_inception_3b/output   133.554382
3257      o3   o4_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.874279
3258      o3   o4_t2_mf_d1  GoogLeNet_inception_4a/output   136.256607
3259      o3   o4_t2_mf_d1  GoogLeNet_inception_4b/output   110.362915
3260      o3   o4_t2_mf_d1          GoogLeNet_pool1/norm1   458.420837
3261      o3   o4_t2_mf_d1  GoogLeNet_inception_4d/output    35.637955
3262      o3   o4_t2_mf_d1  GoogLeNet_inception_4e/output     9.452470
3263      o3   o4_t2_mf_d1                 GoogLeNet_prob     0.000677
3264      o3   o5_t2_mf_d1  GoogLeNet_inception_5b/output     3.071255
3265      o3   o5_t2_mf_d1          GoogLeNet_conv2/norm2   168.677673
3266      o3   o5_t2_mf_d1  GoogLeNet_inception_3a/output   932.101807
3267      o3   o5_t2_mf_d1         GoogLeNet_pool4/3x3_s2    27.741915
3268      o3   o5_t2_mf_d1  GoogLeNet_inception_5a/output    16.615091
3269      o3   o5_t2_mf_d1     GoogLeNet_loss3/classifier     1.509904
3270      o3   o5_t2_mf_d1         GoogLeNet_pool3/3x3_s2   467.067902
3271      o3   o5_t2_mf_d1  GoogLeNet_inception_4c/output    97.845116
3272      o3   o5_t2_mf_d1  GoogLeNet_inception_3b/output   141.850647
3273      o3   o5_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.773795
3274      o3   o5_t2_mf_d1  GoogLeNet_inception_4a/output   155.907013
3275      o3   o5_t2_mf_d1  GoogLeNet_inception_4b/output   121.041656
3276      o3   o5_t2_mf_d1          GoogLeNet_pool1/norm1   341.570831
3277      o3   o5_t2_mf_d1  GoogLeNet_inception_4d/output    37.208561
3278      o3   o5_t2_mf_d1  GoogLeNet_inception_4e/output    10.022040
3279      o3   o5_t2_mf_d1                 GoogLeNet_prob     0.000130
3280      o3   o6_t2_mf_d1  GoogLeNet_inception_5b/output     3.377490
3281      o3   o6_t2_mf_d1          GoogLeNet_conv2/norm2   196.072403
3282      o3   o6_t2_mf_d1  GoogLeNet_inception_3a/output  1032.630005
3283      o3   o6_t2_mf_d1         GoogLeNet_pool4/3x3_s2    26.289709
3284      o3   o6_t2_mf_d1  GoogLeNet_inception_5a/output    15.098325
3285      o3   o6_t2_mf_d1     GoogLeNet_loss3/classifier     1.788833
3286      o3   o6_t2_mf_d1         GoogLeNet_pool3/3x3_s2   468.399994
3287      o3   o6_t2_mf_d1  GoogLeNet_inception_4c/output   105.037270
3288      o3   o6_t2_mf_d1  GoogLeNet_inception_3b/output   140.932541
3289      o3   o6_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.858763
3290      o3   o6_t2_mf_d1  GoogLeNet_inception_4a/output   149.520630
3291      o3   o6_t2_mf_d1  GoogLeNet_inception_4b/output   125.722656
3292      o3   o6_t2_mf_d1          GoogLeNet_pool1/norm1   411.091003
3293      o3   o6_t2_mf_d1  GoogLeNet_inception_4d/output    37.160603
3294      o3   o6_t2_mf_d1  GoogLeNet_inception_4e/output    10.317830
3295      o3   o6_t2_mf_d1                 GoogLeNet_prob     0.000319
3296      o3   o7_t2_mf_d1  GoogLeNet_inception_5b/output     2.123352
3297      o3   o7_t2_mf_d1          GoogLeNet_conv2/norm2   141.250000
3298      o3   o7_t2_mf_d1  GoogLeNet_inception_3a/output   784.340576
3299      o3   o7_t2_mf_d1         GoogLeNet_pool4/3x3_s2    14.272923
3300      o3   o7_t2_mf_d1  GoogLeNet_inception_5a/output     8.649167
3301      o3   o7_t2_mf_d1     GoogLeNet_loss3/classifier     0.859129
3302      o3   o7_t2_mf_d1         GoogLeNet_pool3/3x3_s2   341.467865
3303      o3   o7_t2_mf_d1  GoogLeNet_inception_4c/output    60.514236
3304      o3   o7_t2_mf_d1  GoogLeNet_inception_3b/output   105.081024
3305      o3   o7_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.370498
3306      o3   o7_t2_mf_d1  GoogLeNet_inception_4a/output   109.764870
3307      o3   o7_t2_mf_d1  GoogLeNet_inception_4b/output    81.231514
3308      o3   o7_t2_mf_d1          GoogLeNet_pool1/norm1   353.402222
3309      o3   o7_t2_mf_d1  GoogLeNet_inception_4d/output    21.443750
3310      o3   o7_t2_mf_d1  GoogLeNet_inception_4e/output     6.274548
3311      o3   o7_t2_mf_d1                 GoogLeNet_prob     0.000218
3312      o3   o8_t2_mf_d1  GoogLeNet_inception_5b/output     2.339443
3313      o3   o8_t2_mf_d1          GoogLeNet_conv2/norm2   157.422928
3314      o3   o8_t2_mf_d1  GoogLeNet_inception_3a/output   847.947449
3315      o3   o8_t2_mf_d1         GoogLeNet_pool4/3x3_s2    16.839636
3316      o3   o8_t2_mf_d1  GoogLeNet_inception_5a/output     9.968838
3317      o3   o8_t2_mf_d1     GoogLeNet_loss3/classifier     1.100068
3318      o3   o8_t2_mf_d1         GoogLeNet_pool3/3x3_s2   358.670959
3319      o3   o8_t2_mf_d1  GoogLeNet_inception_4c/output    63.617867
3320      o3   o8_t2_mf_d1  GoogLeNet_inception_3b/output   117.333038
3321      o3   o8_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.502572
3322      o3   o8_t2_mf_d1  GoogLeNet_inception_4a/output   113.685150
3323      o3   o8_t2_mf_d1  GoogLeNet_inception_4b/output    88.171906
3324      o3   o8_t2_mf_d1          GoogLeNet_pool1/norm1   342.660522
3325      o3   o8_t2_mf_d1  GoogLeNet_inception_4d/output    24.175941
3326      o3   o8_t2_mf_d1  GoogLeNet_inception_4e/output     6.615730
3327      o3   o8_t2_mf_d1                 GoogLeNet_prob     0.000422
3328      o3   o9_t2_mf_d1  GoogLeNet_inception_5b/output     3.693116
3329      o3   o9_t2_mf_d1          GoogLeNet_conv2/norm2   192.418869
3330      o3   o9_t2_mf_d1  GoogLeNet_inception_3a/output  1003.194763
3331      o3   o9_t2_mf_d1         GoogLeNet_pool4/3x3_s2    30.421839
3332      o3   o9_t2_mf_d1  GoogLeNet_inception_5a/output    18.921951
3333      o3   o9_t2_mf_d1     GoogLeNet_loss3/classifier     1.782493
3334      o3   o9_t2_mf_d1         GoogLeNet_pool3/3x3_s2   475.529205
3335      o3   o9_t2_mf_d1  GoogLeNet_inception_4c/output    90.291245
3336      o3   o9_t2_mf_d1  GoogLeNet_inception_3b/output   146.603363
3337      o3   o9_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.742483
3338      o3   o9_t2_mf_d1  GoogLeNet_inception_4a/output   149.598251
3339      o3   o9_t2_mf_d1  GoogLeNet_inception_4b/output   121.293823
3340      o3   o9_t2_mf_d1          GoogLeNet_pool1/norm1   481.255737
3341      o3   o9_t2_mf_d1  GoogLeNet_inception_4d/output    36.016605
3342      o3   o9_t2_mf_d1  GoogLeNet_inception_4e/output    10.176458
3343      o3   o9_t2_mf_d1                 GoogLeNet_prob     0.000320
3344      o3  o10_t2_mf_d1  GoogLeNet_inception_5b/output     2.650119
3345      o3  o10_t2_mf_d1          GoogLeNet_conv2/norm2   191.614655
3346      o3  o10_t2_mf_d1  GoogLeNet_inception_3a/output  1021.375854
3347      o3  o10_t2_mf_d1         GoogLeNet_pool4/3x3_s2    20.680174
3348      o3  o10_t2_mf_d1  GoogLeNet_inception_5a/output    10.617846
3349      o3  o10_t2_mf_d1     GoogLeNet_loss3/classifier     1.624557
3350      o3  o10_t2_mf_d1         GoogLeNet_pool3/3x3_s2   479.963745
3351      o3  o10_t2_mf_d1  GoogLeNet_inception_4c/output    87.240593
3352      o3  o10_t2_mf_d1  GoogLeNet_inception_3b/output   141.381088
3353      o3  o10_t2_mf_d1         GoogLeNet_pool5/7x7_s1     0.749421
3354      o3  o10_t2_mf_d1  GoogLeNet_inception_4a/output   151.773773
3355      o3  o10_t2_mf_d1  GoogLeNet_inception_4b/output   114.031372
3356      o3  o10_t2_mf_d1          GoogLeNet_pool1/norm1   445.673065
3357      o3  o10_t2_mf_d1  GoogLeNet_inception_4d/output    28.766506
3358      o3  o10_t2_mf_d1  GoogLeNet_inception_4e/output     8.076710
3359      o3  o10_t2_mf_d1                 GoogLeNet_prob     0.000040
3360      o3   o1_t2_mf_d2  GoogLeNet_inception_5b/output     2.393113
3361      o3   o1_t2_mf_d2          GoogLeNet_conv2/norm2   238.207932
3362      o3   o1_t2_mf_d2  GoogLeNet_inception_3a/output  1362.342529
3363      o3   o1_t2_mf_d2         GoogLeNet_pool4/3x3_s2    24.825401
3364      o3   o1_t2_mf_d2  GoogLeNet_inception_5a/output    13.158117
3365      o3   o1_t2_mf_d2     GoogLeNet_loss3/classifier     1.191762
3366      o3   o1_t2_mf_d2         GoogLeNet_pool3/3x3_s2   571.742615
3367      o3   o1_t2_mf_d2  GoogLeNet_inception_4c/output   106.445877
3368      o3   o1_t2_mf_d2  GoogLeNet_inception_3b/output   171.796097
3369      o3   o1_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.608790
3370      o3   o1_t2_mf_d2  GoogLeNet_inception_4a/output   174.003189
3371      o3   o1_t2_mf_d2  GoogLeNet_inception_4b/output   139.050507
3372      o3   o1_t2_mf_d2          GoogLeNet_pool1/norm1   585.384766
3373      o3   o1_t2_mf_d2  GoogLeNet_inception_4d/output    38.316425
3374      o3   o1_t2_mf_d2  GoogLeNet_inception_4e/output    10.321486
3375      o3   o1_t2_mf_d2                 GoogLeNet_prob     0.000039
3376      o3   o2_t2_mf_d2  GoogLeNet_inception_5b/output     3.130672
3377      o3   o2_t2_mf_d2          GoogLeNet_conv2/norm2   227.074295
3378      o3   o2_t2_mf_d2  GoogLeNet_inception_3a/output  1297.884033
3379      o3   o2_t2_mf_d2         GoogLeNet_pool4/3x3_s2    28.213285
3380      o3   o2_t2_mf_d2  GoogLeNet_inception_5a/output    13.872115
3381      o3   o2_t2_mf_d2     GoogLeNet_loss3/classifier     2.416736
3382      o3   o2_t2_mf_d2         GoogLeNet_pool3/3x3_s2   590.130554
3383      o3   o2_t2_mf_d2  GoogLeNet_inception_4c/output   125.322464
3384      o3   o2_t2_mf_d2  GoogLeNet_inception_3b/output   163.106201
3385      o3   o2_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.949807
3386      o3   o2_t2_mf_d2  GoogLeNet_inception_4a/output   185.564697
3387      o3   o2_t2_mf_d2  GoogLeNet_inception_4b/output   162.444290
3388      o3   o2_t2_mf_d2          GoogLeNet_pool1/norm1   510.636505
3389      o3   o2_t2_mf_d2  GoogLeNet_inception_4d/output    40.317261
3390      o3   o2_t2_mf_d2  GoogLeNet_inception_4e/output    10.892142
3391      o3   o2_t2_mf_d2                 GoogLeNet_prob     0.000226
3392      o3   o3_t2_mf_d2  GoogLeNet_inception_5b/output     1.724690
3393      o3   o3_t2_mf_d2          GoogLeNet_conv2/norm2   112.888115
3394      o3   o3_t2_mf_d2  GoogLeNet_inception_3a/output   583.259827
3395      o3   o3_t2_mf_d2         GoogLeNet_pool4/3x3_s2    11.813814
3396      o3   o3_t2_mf_d2  GoogLeNet_inception_5a/output     6.387661
3397      o3   o3_t2_mf_d2     GoogLeNet_loss3/classifier     0.906637
3398      o3   o3_t2_mf_d2         GoogLeNet_pool3/3x3_s2   256.312347
3399      o3   o3_t2_mf_d2  GoogLeNet_inception_4c/output    45.066963
3400      o3   o3_t2_mf_d2  GoogLeNet_inception_3b/output    89.937553
3401      o3   o3_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.469975
3402      o3   o3_t2_mf_d2  GoogLeNet_inception_4a/output    77.212975
3403      o3   o3_t2_mf_d2  GoogLeNet_inception_4b/output    55.665962
3404      o3   o3_t2_mf_d2          GoogLeNet_pool1/norm1   184.059067
3405      o3   o3_t2_mf_d2  GoogLeNet_inception_4d/output    16.063593
3406      o3   o3_t2_mf_d2  GoogLeNet_inception_4e/output     4.405462
3407      o3   o3_t2_mf_d2                 GoogLeNet_prob     0.000030
3408      o3   o4_t2_mf_d2  GoogLeNet_inception_5b/output     1.692213
3409      o3   o4_t2_mf_d2          GoogLeNet_conv2/norm2   199.844086
3410      o3   o4_t2_mf_d2  GoogLeNet_inception_3a/output  1099.547241
3411      o3   o4_t2_mf_d2         GoogLeNet_pool4/3x3_s2    14.309078
3412      o3   o4_t2_mf_d2  GoogLeNet_inception_5a/output     7.781702
3413      o3   o4_t2_mf_d2     GoogLeNet_loss3/classifier     0.792718
3414      o3   o4_t2_mf_d2         GoogLeNet_pool3/3x3_s2   444.255280
3415      o3   o4_t2_mf_d2  GoogLeNet_inception_4c/output    72.739388
3416      o3   o4_t2_mf_d2  GoogLeNet_inception_3b/output   140.217331
3417      o3   o4_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.319892
3418      o3   o4_t2_mf_d2  GoogLeNet_inception_4a/output   129.250977
3419      o3   o4_t2_mf_d2  GoogLeNet_inception_4b/output   100.851555
3420      o3   o4_t2_mf_d2          GoogLeNet_pool1/norm1   512.146790
3421      o3   o4_t2_mf_d2  GoogLeNet_inception_4d/output    22.024963
3422      o3   o4_t2_mf_d2  GoogLeNet_inception_4e/output     5.532474
3423      o3   o4_t2_mf_d2                 GoogLeNet_prob     0.000029
3424      o3   o5_t2_mf_d2  GoogLeNet_inception_5b/output     3.384950
3425      o3   o5_t2_mf_d2          GoogLeNet_conv2/norm2   236.514160
3426      o3   o5_t2_mf_d2  GoogLeNet_inception_3a/output  1289.370239
3427      o3   o5_t2_mf_d2         GoogLeNet_pool4/3x3_s2    35.790344
3428      o3   o5_t2_mf_d2  GoogLeNet_inception_5a/output    17.531160
3429      o3   o5_t2_mf_d2     GoogLeNet_loss3/classifier     2.018724
3430      o3   o5_t2_mf_d2         GoogLeNet_pool3/3x3_s2   583.144836
3431      o3   o5_t2_mf_d2  GoogLeNet_inception_4c/output   148.137360
3432      o3   o5_t2_mf_d2  GoogLeNet_inception_3b/output   168.518967
3433      o3   o5_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.948742
3434      o3   o5_t2_mf_d2  GoogLeNet_inception_4a/output   208.440414
3435      o3   o5_t2_mf_d2  GoogLeNet_inception_4b/output   185.033203
3436      o3   o5_t2_mf_d2          GoogLeNet_pool1/norm1   530.017883
3437      o3   o5_t2_mf_d2  GoogLeNet_inception_4d/output    51.008411
3438      o3   o5_t2_mf_d2  GoogLeNet_inception_4e/output    12.605463
3439      o3   o5_t2_mf_d2                 GoogLeNet_prob     0.000256
3440      o3   o6_t2_mf_d2  GoogLeNet_inception_5b/output     2.794072
3441      o3   o6_t2_mf_d2          GoogLeNet_conv2/norm2   156.983124
3442      o3   o6_t2_mf_d2  GoogLeNet_inception_3a/output   846.322144
3443      o3   o6_t2_mf_d2         GoogLeNet_pool4/3x3_s2    25.094408
3444      o3   o6_t2_mf_d2  GoogLeNet_inception_5a/output    12.403540
3445      o3   o6_t2_mf_d2     GoogLeNet_loss3/classifier     1.506354
3446      o3   o6_t2_mf_d2         GoogLeNet_pool3/3x3_s2   353.414825
3447      o3   o6_t2_mf_d2  GoogLeNet_inception_4c/output    72.684509
3448      o3   o6_t2_mf_d2  GoogLeNet_inception_3b/output   113.879631
3449      o3   o6_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.713385
3450      o3   o6_t2_mf_d2  GoogLeNet_inception_4a/output   110.699272
3451      o3   o6_t2_mf_d2  GoogLeNet_inception_4b/output    83.995804
3452      o3   o6_t2_mf_d2          GoogLeNet_pool1/norm1   291.213318
3453      o3   o6_t2_mf_d2  GoogLeNet_inception_4d/output    27.956964
3454      o3   o6_t2_mf_d2  GoogLeNet_inception_4e/output     9.083973
3455      o3   o6_t2_mf_d2                 GoogLeNet_prob     0.000343
3456      o3   o7_t2_mf_d2  GoogLeNet_inception_5b/output     2.315545
3457      o3   o7_t2_mf_d2          GoogLeNet_conv2/norm2   202.880371
3458      o3   o7_t2_mf_d2  GoogLeNet_inception_3a/output  1111.454468
3459      o3   o7_t2_mf_d2         GoogLeNet_pool4/3x3_s2    19.868233
3460      o3   o7_t2_mf_d2  GoogLeNet_inception_5a/output    10.630864
3461      o3   o7_t2_mf_d2     GoogLeNet_loss3/classifier     1.234004
3462      o3   o7_t2_mf_d2         GoogLeNet_pool3/3x3_s2   483.539215
3463      o3   o7_t2_mf_d2  GoogLeNet_inception_4c/output    97.977234
3464      o3   o7_t2_mf_d2  GoogLeNet_inception_3b/output   146.169754
3465      o3   o7_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.662338
3466      o3   o7_t2_mf_d2  GoogLeNet_inception_4a/output   156.626221
3467      o3   o7_t2_mf_d2  GoogLeNet_inception_4b/output   127.108559
3468      o3   o7_t2_mf_d2          GoogLeNet_pool1/norm1   455.351257
3469      o3   o7_t2_mf_d2  GoogLeNet_inception_4d/output    32.228462
3470      o3   o7_t2_mf_d2  GoogLeNet_inception_4e/output     8.161423
3471      o3   o7_t2_mf_d2                 GoogLeNet_prob     0.000102
3472      o3   o8_t2_mf_d2  GoogLeNet_inception_5b/output     2.327024
3473      o3   o8_t2_mf_d2          GoogLeNet_conv2/norm2   211.941681
3474      o3   o8_t2_mf_d2  GoogLeNet_inception_3a/output  1194.746948
3475      o3   o8_t2_mf_d2         GoogLeNet_pool4/3x3_s2    24.448082
3476      o3   o8_t2_mf_d2  GoogLeNet_inception_5a/output    12.190257
3477      o3   o8_t2_mf_d2     GoogLeNet_loss3/classifier     0.860328
3478      o3   o8_t2_mf_d2         GoogLeNet_pool3/3x3_s2   528.981384
3479      o3   o8_t2_mf_d2  GoogLeNet_inception_4c/output   103.027763
3480      o3   o8_t2_mf_d2  GoogLeNet_inception_3b/output   157.130157
3481      o3   o8_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.419994
3482      o3   o8_t2_mf_d2  GoogLeNet_inception_4a/output   169.843445
3483      o3   o8_t2_mf_d2  GoogLeNet_inception_4b/output   136.644653
3484      o3   o8_t2_mf_d2          GoogLeNet_pool1/norm1   553.992004
3485      o3   o8_t2_mf_d2  GoogLeNet_inception_4d/output    34.278946
3486      o3   o8_t2_mf_d2  GoogLeNet_inception_4e/output     9.504549
3487      o3   o8_t2_mf_d2                 GoogLeNet_prob     0.000026
3488      o3   o9_t2_mf_d2  GoogLeNet_inception_5b/output     3.269357
3489      o3   o9_t2_mf_d2          GoogLeNet_conv2/norm2   141.372040
3490      o3   o9_t2_mf_d2  GoogLeNet_inception_3a/output   789.621643
3491      o3   o9_t2_mf_d2         GoogLeNet_pool4/3x3_s2    23.043146
3492      o3   o9_t2_mf_d2  GoogLeNet_inception_5a/output    14.682398
3493      o3   o9_t2_mf_d2     GoogLeNet_loss3/classifier     1.783446
3494      o3   o9_t2_mf_d2         GoogLeNet_pool3/3x3_s2   334.391510
3495      o3   o9_t2_mf_d2  GoogLeNet_inception_4c/output    67.799423
3496      o3   o9_t2_mf_d2  GoogLeNet_inception_3b/output   107.390862
3497      o3   o9_t2_mf_d2         GoogLeNet_pool5/7x7_s1     0.790536
3498      o3   o9_t2_mf_d2  GoogLeNet_inception_4a/output   115.562927
3499      o3   o9_t2_mf_d2  GoogLeNet_inception_4b/output    88.261620
3500      o3   o9_t2_mf_d2          GoogLeNet_pool1/norm1   335.723053
3501      o3   o9_t2_mf_d2  GoogLeNet_inception_4d/output    27.196085
3502      o3   o9_t2_mf_d2  GoogLeNet_inception_4e/output     8.706998
3503      o3   o9_t2_mf_d2                 GoogLeNet_prob     0.000475
3504      o3  o10_t2_mf_d2  GoogLeNet_inception_5b/output     3.490170
3505      o3  o10_t2_mf_d2          GoogLeNet_conv2/norm2   199.345490
3506      o3  o10_t2_mf_d2  GoogLeNet_inception_3a/output  1160.363892
3507      o3  o10_t2_mf_d2         GoogLeNet_pool4/3x3_s2    29.333368
3508      o3  o10_t2_mf_d2  GoogLeNet_inception_5a/output    17.709057
3509      o3  o10_t2_mf_d2     GoogLeNet_loss3/classifier     2.024626
3510      o3  o10_t2_mf_d2         GoogLeNet_pool3/3x3_s2   530.264587
3511      o3  o10_t2_mf_d2  GoogLeNet_inception_4c/output   117.836067
3512      o3  o10_t2_mf_d2  GoogLeNet_inception_3b/output   155.108337
