     Target    Comparison                         Layer      Distance
1038    o10  o10_t2_ap_d1         AlexNet_finetuned_fc7  8.899959e+00
1039    o10  o10_t2_ap_d1       AlexNet_finetuned_conv4  4.367602e+02
1040    o10  o10_t2_ap_d1        AlexNet_finetuned_prob  1.216547e-02
1041    o10  o10_t2_ap_d1       AlexNet_finetuned_conv3  6.470840e+02
1042    o10  o10_t2_ap_d1       AlexNet_finetuned_conv2  4.770093e+02
1043    o10  o10_t2_ap_d1       AlexNet_finetuned_conv1  7.490979e+03
1044    o10  o10_t2_ap_d1       AlexNet_finetuned_conv5  1.896203e+02
1045    o10  o10_t2_ap_d1       AlexNet_finetuned_norm2  6.412514e+02
1046    o10  o10_t2_ap_d1       AlexNet_finetuned_pool2  1.257449e+03
1047    o10  o10_t2_ap_d1       AlexNet_finetuned_pool1  2.058166e+04
1048    o10  o10_t2_ap_d1       AlexNet_finetuned_norm1  7.248235e+02
1049    o10  o10_t2_ap_d1       AlexNet_finetuned_pool5  5.384770e+02
1050    o10  o10_t2_ap_d2  AlexNet_finetuned_fc8_blocks  1.564934e+01
1051    o10  o10_t2_ap_d2         AlexNet_finetuned_fc6  6.561649e+01
1052    o10  o10_t2_ap_d2         AlexNet_finetuned_fc7  6.397494e+00
1053    o10  o10_t2_ap_d2       AlexNet_finetuned_conv4  4.606015e+02
1054    o10  o10_t2_ap_d2        AlexNet_finetuned_prob  9.892531e-03
1055    o10  o10_t2_ap_d2       AlexNet_finetuned_conv3  6.782277e+02
1056    o10  o10_t2_ap_d2       AlexNet_finetuned_conv2  4.807449e+02
1057    o10  o10_t2_ap_d2       AlexNet_finetuned_conv1  8.050982e+03
1058    o10  o10_t2_ap_d2       AlexNet_finetuned_conv5  1.808443e+02
1059    o10  o10_t2_ap_d2       AlexNet_finetuned_norm2  6.561664e+02
1060    o10  o10_t2_ap_d2       AlexNet_finetuned_pool2  1.215741e+03
1061    o10  o10_t2_ap_d2       AlexNet_finetuned_pool1  2.288710e+04
1062    o10  o10_t2_ap_d2       AlexNet_finetuned_norm1  8.067697e+02
1063    o10  o10_t2_ap_d2       AlexNet_finetuned_pool5  5.317844e+02
1064    o10  o10_t2_mf_d1  AlexNet_finetuned_fc8_blocks  9.487852e+00
1065    o10  o10_t2_mf_d1         AlexNet_finetuned_fc6  3.364988e+01
1066    o10  o10_t2_mf_d1         AlexNet_finetuned_fc7  3.527656e+00
1067    o10  o10_t2_mf_d1       AlexNet_finetuned_conv4  1.724871e+02
1068    o10  o10_t2_mf_d1        AlexNet_finetuned_prob  1.366450e-02
1069    o10  o10_t2_mf_d1       AlexNet_finetuned_conv3  2.583028e+02
1070    o10  o10_t2_mf_d1       AlexNet_finetuned_conv2  2.496738e+02
1071    o10  o10_t2_mf_d1       AlexNet_finetuned_conv1  5.003772e+03
1072    o10  o10_t2_mf_d1       AlexNet_finetuned_conv5  6.736434e+01
1073    o10  o10_t2_mf_d1       AlexNet_finetuned_norm2  2.826969e+02
1074    o10  o10_t2_mf_d1       AlexNet_finetuned_pool2  5.573241e+02
1075    o10  o10_t2_mf_d1       AlexNet_finetuned_pool1  1.030415e+04
1076    o10  o10_t2_mf_d1       AlexNet_finetuned_norm1  3.717890e+02
1077    o10  o10_t2_mf_d1       AlexNet_finetuned_pool5  2.114980e+02
1078    o10  o10_t2_mf_d2  AlexNet_finetuned_fc8_blocks  2.663986e+01
1079    o10  o10_t2_mf_d2         AlexNet_finetuned_fc6  9.537372e+01
1080    o10  o10_t2_mf_d2         AlexNet_finetuned_fc7  9.142599e+00
1081    o10  o10_t2_mf_d2       AlexNet_finetuned_conv4  5.212158e+02
1082    o10  o10_t2_mf_d2        AlexNet_finetuned_prob  1.142751e-02
1083    o10  o10_t2_mf_d2       AlexNet_finetuned_conv3  7.667072e+02
1084    o10  o10_t2_mf_d2       AlexNet_finetuned_conv2  5.262313e+02
1085    o10  o10_t2_mf_d2       AlexNet_finetuned_conv1  7.436988e+03
1086    o10  o10_t2_mf_d2       AlexNet_finetuned_conv5  2.084359e+02
1087    o10  o10_t2_mf_d2       AlexNet_finetuned_norm2  7.470162e+02
1088    o10  o10_t2_mf_d2       AlexNet_finetuned_pool2  1.475743e+03
1089    o10  o10_t2_mf_d2       AlexNet_finetuned_pool1  2.286471e+04
1090    o10  o10_t2_mf_d2       AlexNet_finetuned_norm1  8.166884e+02
1091    o10  o10_t2_mf_d2       AlexNet_finetuned_pool5  6.934577e+02
1092    o10  o10_t2_rp_d1  AlexNet_finetuned_fc8_blocks  4.621381e+00
1093    o10  o10_t2_rp_d1         AlexNet_finetuned_fc6  4.551654e+01
1094    o10  o10_t2_rp_d1         AlexNet_finetuned_fc7  3.167819e+00
1095    o10  o10_t2_rp_d1       AlexNet_finetuned_conv4  5.451348e+02
1096    o10  o10_t2_rp_d1        AlexNet_finetuned_prob  7.850701e-03
1097    o10  o10_t2_rp_d1       AlexNet_finetuned_conv3  8.460833e+02
1098    o10  o10_t2_rp_d1       AlexNet_finetuned_conv2  5.670464e+02
1099    o10  o10_t2_rp_d1       AlexNet_finetuned_conv1  7.839846e+03
1100    o10  o10_t2_rp_d1       AlexNet_finetuned_conv5  1.827537e+02
1101    o10  o10_t2_rp_d1       AlexNet_finetuned_norm2  8.375819e+02
1102    o10  o10_t2_rp_d1       AlexNet_finetuned_pool2  1.626042e+03
1103    o10  o10_t2_rp_d1       AlexNet_finetuned_pool1  2.393810e+04
1104    o10  o10_t2_rp_d1       AlexNet_finetuned_norm1  9.174341e+02
1105    o10  o10_t2_rp_d1       AlexNet_finetuned_pool5  5.495548e+02
1106    o10  o10_t2_rp_d2  AlexNet_finetuned_fc8_blocks  2.536389e+01
1107    o10  o10_t2_rp_d2         AlexNet_finetuned_fc6  1.005163e+02
1108    o10  o10_t2_rp_d2         AlexNet_finetuned_fc7  9.631622e+00
1109    o10  o10_t2_rp_d2       AlexNet_finetuned_conv4  4.509130e+02
1110    o10  o10_t2_rp_d2        AlexNet_finetuned_prob  1.206524e-02
1111    o10  o10_t2_rp_d2       AlexNet_finetuned_conv3  6.761859e+02
1112    o10  o10_t2_rp_d2       AlexNet_finetuned_conv2  4.789387e+02
1113    o10  o10_t2_rp_d2       AlexNet_finetuned_conv1  6.745964e+03
1114    o10  o10_t2_rp_d2       AlexNet_finetuned_conv5  1.944480e+02
1115    o10  o10_t2_rp_d2       AlexNet_finetuned_norm2  6.638146e+02
1116    o10  o10_t2_rp_d2       AlexNet_finetuned_pool2  1.302288e+03
1117    o10  o10_t2_rp_d2       AlexNet_finetuned_pool1  2.038759e+04
1118    o10  o10_t2_rp_d2       AlexNet_finetuned_norm1  7.412513e+02
1119    o10  o10_t2_rp_d2       AlexNet_finetuned_pool5  6.406521e+02
